response_id	tweet_id	user_id	screen_name	retweet_count	text	source	url	has_image	has_video	media_url	is_retweet	is_quote	in_reply_to_id	in_reply_to_url	id	tweet_id	annotator	impression	information	affect	channel	severity_value	severity_explanation	comments	created_at	intent	other_intent	is_reconciling	collapsed_code
1380	832317023355011073	575461536	Bossman_Bucks	32	RT @Jumoney49: SomeWhere You Not 🤣😌 https://t.co/0Nazxb3ss3	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/832317023355011073	t	f	http://pbs.twimg.com/media/C3Ty9OAVUAArmED.jpg	t	f	""	""	1380	832317023355011073	Chloe	Bossman_Bucks is sharing a photo of Ju expressing his grief over the loss of his friend.	"[""supply""	""repeat""]"	""	f	0.0	This tweet is not threatening it's expressing grief.	Bossman_Bucks is retweeting an old post from Ju (Jumoney49). The post includes a photo of Ju. Bossman_Bucks is most likely expressing his grief over the death of Ju as well as memorializing Ju. He most likely wanted to share his grief and share the photo of his friend on his timeline.	2017-06-14 15:35:57.661973	"[""LOSS""	""RETWEET""]"	""	f	"[""Loss""	""Other""]"

2133	830668649476268032	570562543	TyGLIZZY087_	0	Done Smoking 💯🌬🚨🚫	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/830668649476268032	f	f	""	f	f	""	""	2133	830668649476268032	Ian	Person saying they finished smoking	"[""supply""]"	"[""notsure""]"	f	0.0	n/a	TyGLIZZY087 just saying he finished smoking. Seems to mean just for now not permanently	2017-07-11 21:21:54.267614	"[""AOD""	""GEN""]"	""	f	"[""Aggression""	""Other""]"

1882	829391148414287872	2157364284	CAP600FUCK12	4	WE NEVA KNEW SHIT WAS GO TURN OUT LIKE DIS🤷🏾‍♂️💯✅	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/829391148414287872	f	f	""	f	f	""	""	1882	829391148414287872	Allison	Something bad happened or something unexpected.	"[""supply""]"	"[""pos_sentiment""]"	f	0.0	No threat.	"Something unexpected happened but it must be good because CAP600FUCK12 put the 100 emoji and the green check mark emoji.



""We never know things would turn out like this."""	2017-06-28 11:23:31.264738	"[""GEN""	""REFLECT""]"	""	f	"[""Other""]"

1313	829391148414287872	2157364284	CAP600FUCK12	4	WE NEVA KNEW SHIT WAS GO TURN OUT LIKE DIS🤷🏾‍♂️💯✅	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/829391148414287872	f	f	""	f	f	""	""	1313	829391148414287872	Ian	Person surprised by something	"[""supply""]"	"[""neg_sentiment""]"	f	0.0	Person reflecting. Not threatening.	Tweeter feels life was surprising.  Seems distressed by his life. 4 retweets.	2017-06-13 15:39:48.687833	"[""SAD""]"	""	f	"[""Loss""]"

2501	708423536239624192	259045771	300__agent	90	RT @EDAI_600: Trial ShitCrazy Bro Nem Gotta Come Home	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>"	http://twitter.com/statuses/708423536239624192	f	f	""	t	f	""	""	2501	708423536239624192	Chloe	The trial is crazy and his friends need to come home.	"[""supply""	""repeat""]"	"[""neg_sentiment""]"	f	0.0	This tweet is not threatening.	"300__agent is retweeted a user who is expressing the the trial is shit crazy. He's expressing that they have to come home. I believe this is taking place right before Cdai (Courtney Ealy)  Rondo (Clint Massey) were sentenced for a 2014 murder.  300__agent  most likely feels the same and wanted to share it on his timeline.



'Trial shit is crazy. They've got to come home.'"	2017-07-24 17:45:26.67811	"[""LOSS""	""RETWEET""	""REFLECT""]"	""	f	"[""Loss""	""Other""]"

1908	830188454696845314	2157364284	CAP600FUCK12	1346	RT @YFNLUCCI: Anything goes when I'm trynna get close to you	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/830188454696845314	f	f	""	t	f	""	""	1908	830188454696845314	Allison	The writer wants to be close to someone.	"[""supply""	""repeat""]"	"[""pos_sentiment""]"	f	0.0	No threat.	"CAP600FUCK12 retweets writers post. ""Anything goes when I'm trynna get close to you"" is lyrics from the song Close to You by Dreezy. Dreezy is a recording artist from South Side Chicago. CAP600FUCK12 likes the lyrics. Maybe also CAP600FUCK12 is trying to show support for a local artist."	2017-06-28 17:05:16.636312	"[""LYRIC""	""GEN""	""RETWEET""]"	""	f	"[""Aggression""	""Other""]"

1324	830188454696845314	2157364284	CAP600FUCK12	1346	RT @YFNLUCCI: Anything goes when I'm trynna get close to you	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/830188454696845314	f	f	""	t	f	""	""	1324	830188454696845314	Ian	Retweet about trying to get close to someone	"[""supply""	""repeat""]"	"[""notsure""]"	f	0.0	Person talking about getting close to someone. Not threatening	"Tweeter talking about trying to get close to someone.  Says that ""anything goes"" which is unclear.  This is a retweet. 1338 retweets 839 likes."	2017-06-13 16:00:25.031541	"[""REL""	""RETWEET""]"	""	f	"[""Other""]"

2121	829799357482430464	570562543	TyGLIZZY087_	0	Ona guys https://t.co/Fd9pKhvDCv	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/829799357482430464	f	f	""	f	t	""	""	2121	829799357482430464	Ian	Unclear.  Mocking someone?	"[""supply""]"	"[""neg_sentiment""	""escalate""]"	f	0.2	This tweet may be starting a conflict.  Seems to be making fun of someone who did not appreciate it.	"TyGLIZZY087 retweeted a comment from lalafineass when she said she was tired.  TyGLIZZY087 seems to indicate it is because she was with guys.  She did not like this comment and seemed insulted.



""Because you're sleeping with guys"""	2017-07-11 20:59:13.652617	"[""INSULT""	""JOKE""	""SEX""]"	""	f	"[""Aggression""	""Other""]"

2107	827925374461935616	304145640	JaylaG___	1	@kamari_keeper ain't shit gone change 🤷🏽‍♀️	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/827925374461935616	f	f	""	f	f	827925261509390336	http://twitter.com/statuses/827925261509390336	2107	827925374461935616	Ian	Saying nothing will change	"[""supply""]"	"[""neg_sentiment""]"	t	0.0	n/a	Meaning of this conversation is unclear.  Are talking about blacking out  but does not seem to refer to substance abuse.  Unclear.  JaylaG_ is talking with kamari_keeper.	2017-07-11 20:28:51.031635	"[""SAD""	""CONVO""]"	""	f	"[""Loss""	""Other""]"

1564	832051936241278978	4026332440	TriggalilSis	1	RT @LilDell_SODMG: @omgthatsscotty ayee this choyces	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/832051936241278978	f	f	""	t	f	""	""	1564	832051936241278978	Chloe	LilDell_SODMG is asking omgthatsscotty if choyces is the person who needs to mind their own business.	"[""supply""	""request""	""repeat""]"	""	f	0.0	This tweet is not threatening.	"TriggalilSis is retweeting a conversation that two young men are having. omgthatsscotty tweeted that 'bitches need to mind their own 100' meaning that someone needs to mind their own business. LilDell_SODMG replied by asking 'aye this choices' or possibly meaning does he mean it's choyces who needs to mind her own business. This tweet was from september 2015. TriggalilSis may have found that tweet/conversation funny and wanted to repost it on her timeline.



'Is this choyces'"	2017-06-20 08:13:00.52225	"[""RETWEET""	""CONVO""]"	""	f	"[""Other""]"

1752	827374762464796672	304145640	JaylaG___	46	"RT @BestofCancer: #Cancer and #Pisces dont care who is watching	 when in love these two only see each other in a room full of people"	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/827374762464796672	f	f	""	t	f	""	""	1752	827374762464796672	Ian	Retweet of a horoscope comment	"[""supply""	""repeat""]"	"[""pos_sentiment""]"	f	0.0	Not threatening	jaylag_ retweeted from bestofcancer a comment about the horoscope signs Cancer and Pisces.	2017-06-25 19:38:49.721369	"[""REL""	""HAPPY""	""RETWEET""]"	""	f	"[""Other""]"

1760	827741711380185089	304145640	JaylaG___	1	RT @CallMeJasss__: He talking about they look like bowling shoes 🙄 https://t.co/iXH6a06hPC	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/827741711380185089	f	f	""	t	t	""	""	1760	827741711380185089	Ian	Retweet of someone during a conversation	"[""supply""	""repeat""]"	""	t	0.0	Not threatening	"jaylag_ retweeted callmejasss who she was having a conversation with.  The conversation was about shoes.



""He thought they looked like bowling shoes"""	2017-06-25 19:52:30.347098	"[""RETWEET""	""JOKE""	""APEAR""]"	""	f	"[""Other""]"

1656	828533356874887169	2157364284	CAP600FUCK12	8	RT @JoshFrm067: Act Like You Don't Care .. I Can Show You Better I Don't ..	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>"	http://twitter.com/statuses/828533356874887169	f	f	""	t	f	""	""	1656	828533356874887169	Allison	Keep on acting like you don't care I'll show you even more that I don't care.	"[""supply""]"	"[""neg_sentiment""]"	f	0.0	No threat.	CAP600FUCK12 agrees with JoshFrm067's post about showing someone they can act like they don't care even more.	2017-06-21 11:14:14.973263	"[""BRAG""	""GEN""	""RETWEET""]"	""	f	"[""Aggression""	""Other""]"

1452	828533356874887169	2157364284	CAP600FUCK12	8	RT @JoshFrm067: Act Like You Don't Care .. I Can Show You Better I Don't ..	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>"	http://twitter.com/statuses/828533356874887169	f	f	""	t	f	""	""	1452	828533356874887169	Chloe	The tweet is expressing that if you act like you don't care he can show you that he doesn't care about you.	"[""supply""	""repeat""]"	""	f	0.0	This tweet is not threatening.	"CAP600FUCK12 is retweeting a young man who is expressing if someone acts like they don't care about him he'll show them he doesn't care about them. CAP600FUCK12 most likely agrees with this statement and wanted to share it on his timeline.



'Act like you don't care I can show you I don't care'"	2017-06-17 17:24:55.027798	"[""RETWEET""	""REFLECT""]"	""	f	"[""Other""]"

2654	830140437419720708	515828542	KiddoFrmDaTre	0	Member who was sliding n sleeping on dey shit 💯🎯 never disrespect https://t.co/iObujlAHeU	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"	http://twitter.com/statuses/830140437419720708	f	f	""	f	t	""	""	2654	830140437419720708	Nana	Poster is seeking respect.	"[""supply""]"	"[""escalate""]"	f	0.4	Re post of video could be antagonizing to the person's turf they took over a year or so ago.	"KiddoFrmDaTre reposted a video a year or so ago indicating his ""gang"" took over a area/turf of a rival gang. He re posts with a caption of 'Member who was sliding n sleeping on dey shit never disrespect"" and 100 emoji and dart emoji."	2017-07-31 14:56:49.244275	"[""INSULT""	""BRAG""	""IDENTITY""	""POWER""	""GANG""]"	""	f	"[""Aggression""	""Other""]"

2605	830140437419720708	515828542	KiddoFrmDaTre	0	Member who was sliding n sleeping on dey shit 💯🎯 never disrespect https://t.co/iObujlAHeU	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"	http://twitter.com/statuses/830140437419720708	f	f	""	f	t	""	""	2605	830140437419720708	Joseph	He wants people to remember what he said previously.	"[""supply""	""quotation""]"	"[""notsure""]"	f	0.0	Hes not threatening he is letting people his position.	Telling people remember his words and to never disrespect him in his hood.	2017-07-26 10:18:15.838917	"[""IDENTITY""	""POWER""	""GANG""	""PROMO""]"	""	f	"[""Aggression""	""Other""]"

1362	831369783660646401	575461536	Bossman_Bucks	0	I stay in my own lane nigga you ain't lookin fa me 🤐💯	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/831369783660646401	f	f	""	f	f	""	""	1362	831369783660646401	Chloe	He minds his own business doesn't create reasons for people to be looking for him.	"[""supply""]"	""	f	0.0	This tweet is not threatening.	"The user is expressing that he minds his own business by staying in his own lane and that doesn't create reasons for people to be looking for him. He includes a zipper face emoji most likely expressing keeping quiet or minding his own business. And a 100 emoji most likely expressing he fully believes in what he's saying and wants to share it. 



'I mind my own business no one's looking for me.'"	2017-06-13 19:48:54.500014	"[""REFLECT""]"	""	f	"[""Other""]"

1417	831369783660646401	575461536	Bossman_Bucks	0	I stay in my own lane nigga you ain't lookin fa me 🤐💯	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/831369783660646401	f	f	""	f	f	""	""	1417	831369783660646401	William	he is making a general statement about him being focused on himself and you won't see him.	"[""supply""]"	"[""pos_sentiment""]"	f	0.0	not threatening	Bossman_Bucks is saying that he stays focused on himself and doesn't concern himself or worry himself with other people. So you won't be able to know what he is doing and he will pass you up.	2017-06-15 10:17:22.661428	"[""AWARE""	""GEN""	""REFLECT""]"	""	f	"[""Aggression""	""Other""]"

1264	825904759311831042	575461536	Bossman_Bucks	1	RT @booky_ballout: Period https://t.co/lKwUFkhw5Q	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/825904759311831042	f	f	""	t	t	""	""	1264	825904759311831042	Chloe	The user is retweeting a young woman who retweeted him. She's agreeing with his original post about not ever disrespecting the young man in the photo.	"[""supply""	""repeat""]"	""	f	0.0	This tweet is not threatening it's talking about respecting a young man.	"The user is retweeting a young woman who retweeted him. She's agreeing with his original post about not ever disrespecting the young man in the photo. The original tweet is photo I believe of junjun who had died this past year. The user states to never disrespect it meaning never disrespect the young man in the photo. The woman added 'Period' to the tweet meaning she completely agrees with him. The user most likely feels the same way and wanted to post it on his timeline.



'Never disrespect it period.'"	2017-06-12 20:28:52.926272	"[""GUNS""	""LOSS""	""RETWEET""]"	""	f	"[""Aggression""	""Loss""	""Other""]"

1325	825904759311831042	575461536	Bossman_Bucks	1	RT @booky_ballout: Period https://t.co/lKwUFkhw5Q	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/825904759311831042	f	f	""	t	t	""	""	1325	825904759311831042	William	retweeting a young woman who is affirming his photo.	"[""supply""	""repeat""]"	"[""pos_sentiment""]"	f	0.0	Not threatening. Retweeting someone who quote retweeted his photo.	this user is retweeting someone who is affirming and sharing a photo this user posted of themselves. The other user added 'period' to the photo to reiterate to never disrespect this user or there will be consequences.	2017-06-13 16:02:43.593168	"[""POWER""	""GEN""	""RETWEET""]"	""	f	"[""Aggression""	""Other""]"

1673	832052695091535872	4026332440	TriggalilSis	2	RT @FreeKerryHOE: @SakGODTGotti_ me od Vairy choyces Nem	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/832052695091535872	f	f	""	t	f	""	""	1673	832052695091535872	Chloe	The user is responding to a young man saying that him od choyces vairy and others can deal him some kind of drugs.	"[""supply""	""repeat""]"	""	t	0.0	This tweet is not threatening.	"TriggalilSis is retweeting a young man replying to another user. FreeKerryHOE is replying to a young man SakGODTGotti_ - who asked if anyone at Taijah's would D him of 100. I believe he is asking if anyone at the location could deal him some kind of drugs. I'm unsure what the ""D me of 100"" means though. FreeKerryHOE is replying to him by saying that him od Vairy choyces and others could. TriggalilSis is most likely retweeting this to share a memory and the mentioning of her is a post.



'Me od Vairy Choyces and them'"	2017-06-21 16:49:35.032967	"[""AOD""	""RETWEET""]"	""	f	"[""Aggression""	""Other""]"
